ID	kmeans	network	red
14490132	5	6	6
14491482	0	6	3
14492118	7	5	3
14492810	5	0	6
14493367	0	6	2
14494388	0	3	6
14498918	5	0	1
14501395	5	6	1
14502222	0	5	6
14504576	0	5	6
14506500	0	5	6
14507319	4	0	4
14510213	0	6	1
14511150	5	5	5
14513878	0	3	6
14514927	0	6	6
14516920	5	5	2
14517970	7	3	3
14522520	0	3	6
14522927	0	0	6
14522967	0	2	6
14524558	0	3	3
14524734	5	6	6
14526141	0	5	6
14526265	0	3	3
14527403	5	0	6
14527937	5	0	1
14529220	0	5	3
14533000	0	3	6
14533955	5	6	6
14535787	5	3	1
14536707	5	6	3
14537285	0	0	6
14539324	6	6	7
14541533	0	5	6
14543893	0	5	6
14545513	6	6	7
14546264	6	0	4
14547224	5	6	7
14555105	5	6	3
14559664	5	3	1
14562287	0	5	6
14563701	5	5	6
14566237	0	6	6
14567505	3	3	4
14570803	2	3	4
14573368	0	6	1
14577594	0	6	6
14581738	3	6	4
14581772	5	6	3
14590528	5	6	2
14593458	0	5	6
14600607	7	6	3
14602223	5	6	1
14602386	7	5	3
14604195	5	3	1
14604243	0	5	7
14605361	0	6	6
14616459	0	5	6
14616979	5	3	1
14620798	0	5	6
14623242	5	6	3
14625229	5	3	1
14626496	7	5	3
14626765	5	5	1
14626987	0	5	6
14627653	0	6	6
14629007	7	5	6
14629852	5	6	1
14635601	5	5	3
14635769	5	3	3
14637637	0	6	3
14639162	5	6	1
14643241	5	6	3
14649234	5	5	1
14652452	0	6	3
14652946	0	6	7
14653850	5	6	3
14658403	0	3	6
14658540	5	0	2
14660710	5	6	3
14663958	7	6	2
14667738	0	0	6
14671548	5	6	2
14677197	5	6	3
14680556	5	0	1
14683259	0	0	6
14684604	5	5	1
14684699	0	6	6
14686409	0	5	6
14689050	0	6	6
14689295	6	6	7
14691295	5	5	1
14693948	0	5	3
14694066	0	0	6
14694680	0	5	6
14697646	0	6	6
14698553	0	3	1
14699958	5	6	6
14700303	0	6	3
14703894	5	6	2
14704855	0	6	6
14705216	5	5	3
14709793	6	6	7
14715507	0	6	2
14717205	2	3	4
14720754	0	0	6
14721683	0	5	7
14725574	5	3	1
14726099	0	6	6
14726127	0	6	4
14727504	5	6	7
14736934	5	5	1
14738839	5	6	1
14739172	7	6	3
14742479	7	5	3
14742682	0	0	6
14743926	0	6	3
14747893	0	5	6
14748896	0	5	3
14752818	5	6	1
14755509	5	6	2
14755803	5	6	6
14758716	7	6	3
14759506	5	6	2
14760240	0	6	3
14760695	0	6	6
14763734	5	6	2
14765211	1	5	0
14771735	5	5	1
14772101	1	0	1
14773373	6	5	7
14773964	7	3	3
14775425	5	6	3
14780562	5	6	3
14781066	0	5	6
14783420	5	6	1
14784709	0	5	6
14784842	5	0	1
14785846	7	5	3
14793018	7	6	3
14793750	0	6	6
14797177	0	3	6
14797245	5	6	1
14798198	0	5	3
14799567	0	0	0
14800175	5	6	1
14800908	0	6	6
14802364	0	7	6
14804763	0	6	6
14805097	0	5	6
14809014	0	6	6
14814448	7	5	3
14815081	5	0	4
14815732	5	6	1
14817520	0	6	6
14818459	5	6	2
14820203	5	5	3
14822021	5	0	1
14824783	5	5	3
14826200	5	0	6
14827537	5	5	1
14829605	0	5	6
14831428	0	5	6
14831562	5	0	1
14833020	5	6	3
14833687	5	6	1
14834198	0	6	3
14835956	7	6	3
14836470	5	3	1
14839329	5	6	1
14843763	5	3	1
14844915	0	6	6
14845167	0	6	6
14847053	5	5	3
14847408	6	6	3
14847562	6	6	6
14850190	0	5	6
14854673	0	6	3
14855334	0	0	6
14856498	7	6	1
14858226	5	6	3
14858507	0	6	3
14861285	5	5	3
14862450	5	3	1
14863166	7	5	3
14865941	6	6	7
14868169	5	0	1
14870555	5	6	1
14872192	0	5	5
14872213	0	6	3
14876507	0	5	6
14877196	0	5	6
14878371	0	6	6
14879113	0	6	4
14879480	0	6	6
14882065	0	6	6
14883072	5	0	4
14885549	6	6	7
14889690	5	6	1
14890448	5	6	3
14890530	5	6	3
14891451	0	5	6
14894908	5	0	6
14905688	0	3	6
14911107	5	6	2
14911750	6	5	6
14913623	5	6	7
14924972	0	6	2
14925343	0	5	6
14928442	0	5	6
14928503	0	5	6
14928750	0	3	3
14932406	0	6	5
14932626	2	6	4
14936888	0	7	6
14936917	0	6	6
14937080	5	3	3
14940197	6	6	6
14948834	7	6	3
14950687	0	0	0
14953280	0	6	6
14953502	7	5	3
14954928	5	0	1
14955586	0	5	3
14956354	5	6	1
14957297	0	5	1
14957975	5	6	3
14960835	0	3	6
14963214	0	6	6
14964767	3	6	4
14965433	0	3	6
14966515	0	5	6
14967638	0	0	1
14971237	5	3	1
14972657	0	6	6
14972862	0	6	6
14973295	5	3	1
14974568	5	6	2
14974803	7	5	3
14975653	0	5	6
14979258	5	0	1
14986129	0	3	6
14989726	5	0	1
14989926	0	5	6
14990869	0	5	6
14993272	0	6	6
14997611	0	3	3
14997959	0	6	6
15002750	5	3	1
15003288	5	0	6
15007364	0	0	6
15008936	0	6	6
15014997	0	5	6
15016303	5	3	1
15016827	6	6	7
15019327	5	6	6
15020155	7	6	3
15022326	5	5	5
15022336	0	1	6
15025044	0	6	6
15027362	0	5	6
15028430	0	6	6
15032840	5	6	3
15035916	7	6	3
15037487	5	5	1
15037970	7	6	3
15044008	6	5	7
15046166	1	6	6
15048348	7	6	3
15049930	7	6	4
15050292	0	5	6
15051218	0	6	6
15052343	0	6	2
15053858	0	0	6
15057947	7	6	3
15059496	5	0	1
15060567	0	5	3
15060881	5	6	3
15061292	5	3	1
15061453	5	5	5
15062277	5	5	1
15063088	0	6	6
15066271	0	5	6
15066769	7	6	3
15066929	7	6	3
15067562	5	6	3
15068512	0	6	6
15070140	5	5	5
15070958	5	0	1
15071625	5	6	1
15073780	0	3	3
15076539	0	0	6
15077603	0	3	6
15079252	0	6	6
15080070	0	0	4
15083105	0	5	6
15086405	0	6	6
15086730	0	6	6
15087503	0	0	6
15087985	0	3	3
15090636	6	5	7
15096641	6	5	7
15098511	7	6	3
15103544	0	6	3
15103569	0	0	0
15103663	0	5	6
15108094	1	0	1
15108435	0	5	6
15115341	7	6	1
15120414	7	6	3
15121945	0	3	6
15122280	5	5	6
15132084	5	4	7
15133590	0	6	7
15136631	5	6	1
15139707	0	0	6
15141820	5	6	1
15143065	0	0	4
15151306	0	7	6
15152640	1	6	1
15152659	5	3	1
15154232	7	5	1
15158153	0	5	6
15159694	5	0	1
15163466	0	5	6
15170193	5	5	1
15171966	5	0	1
15174093	5	6	4
15177269	5	5	3
15179859	0	6	6
15187088	5	5	1
15190179	5	5	3
15197938	0	0	1
15202666	0	3	6
15203300	5	3	1
15204228	7	6	3
15209240	5	0	1
15212851	5	0	1
15214620	0	6	7
15216982	0	5	6
15224329	5	6	3
15224345	6	2	6
15227044	6	2	6
15228823	5	0	6
15228931	0	5	7
15235042	7	5	3
15246579	7	6	3
15248891	5	6	1
15251758	5	0	1
15253652	0	5	6
15253752	5	6	1
15257422	5	0	6
15259593	0	3	3
15262171	0	5	6
15264018	7	6	3
15264494	5	6	2
15267710	0	5	7
15267898	0	0	6
15269662	5	6	3
15270123	0	6	2
15271658	5	5	1
15275098	0	6	3
15275380	0	6	3
15275550	0	0	4
15281468	5	0	1
15282462	0	5	6
15289016	7	5	3
15295595	0	0	6
15296610	5	6	1
15300655	0	6	0
15301646	6	5	7
15306373	5	5	1
15309177	5	3	1
15315434	0	3	6
15318630	5	5	3
15323665	2	5	4
15332070	5	5	1
15332616	0	6	3
15332872	5	3	1
15336899	0	3	2
15337621	7	5	3
15340427	5	3	1
15342302	5	0	6
15343263	0	3	6
15345193	5	6	2
15348159	5	6	3
15355288	0	5	6
15363704	5	6	1
15371649	0	5	6
15373685	0	6	6
15378490	5	3	1
15381200	5	6	3
15382492	0	5	6
15382875	0	5	6
15383958	0	3	6
15388853	0	2	6
15389419	0	0	6
15391638	0	5	6
15392494	0	0	1
15395367	0	6	6
15395727	0	6	3
15395920	6	6	7
15396961	5	3	1
15398988	1	6	0
15402862	0	6	6
15403842	0	5	3
15404336	7	6	3
15407039	0	5	3
15408248	0	5	6
15409106	0	0	6
15411043	0	0	6
15411162	0	6	3
15414302	6	6	7
15416253	0	6	6
15416541	5	6	3
15417000	5	5	2
15419462	7	0	1
15421131	5	0	1
15421200	0	5	6
15427914	6	3	6
15430356	7	5	3
15430929	5	5	3
15433202	5	5	1
15434432	7	6	0
15435471	5	5	3
15436646	0	6	3
15436975	5	3	6
15437954	0	6	7
15439386	0	3	6
15440049	5	0	1
15442515	0	6	6
15446975	0	6	6
15447922	5	0	4
15452937	6	5	7
15454228	1	0	1
15454797	0	5	6
15457437	0	4	6
15458539	5	0	6
15461835	5	5	1
15463446	5	6	1
15464273	0	6	6
15466379	0	5	6
15466738	0	5	6
15471060	2	6	4
15471696	5	0	1
15472845	0	6	6
15478172	0	5	6
15489291	0	5	6
15496750	5	6	2
15497547	5	4	7
15498964	0	3	6
15503191	5	0	1
15505834	0	5	6
15507192	0	5	6
15508191	0	1	6
15513573	0	5	6
15514055	5	6	1
15514802	2	5	6
15519691	0	5	7
15520988	0	5	6
15521957	5	6	3
15523081	0	1	6
15523460	0	6	6
15529557	0	6	6
15535707	0	5	6
15535975	7	3	3
15536268	0	0	0
15538388	7	3	3
15545124	0	6	6
15549109	2	5	4
15555538	0	6	6
15558133	0	6	6
15560223	7	6	3
15563338	7	3	3
15564315	0	6	4
15566365	0	3	6
15567438	4	6	6
15568798	5	3	1
15568988	0	0	6
15571944	5	6	6
15575993	5	6	2
15576406	0	5	6
15576787	5	6	1
15577507	6	5	7
15580843	7	6	3
15581876	0	6	3
15583257	0	6	0
15585326	0	5	6
15593694	0	5	6
15596736	0	6	3
15599198	7	5	3
15599949	0	0	0
15603558	5	6	2
15606719	5	6	1
15619522	5	6	3
15621893	2	6	4
15621969	6	3	6
15628350	5	6	6
15635366	5	5	3
15642994	5	6	3
15643225	0	6	6
15643711	5	6	1
15644361	5	5	3
15647244	0	5	6
15649020	5	6	1
15649565	5	3	6
15650210	5	4	6
15654208	0	5	7
15654283	5	6	3
15654430	5	3	6
15661911	0	5	6
15662791	0	5	6
15663249	5	6	1
15663335	0	0	6
15666366	0	6	0
15666710	5	5	2
15667737	0	5	6
15670202	5	3	3
15676927	7	5	3
15677932	5	6	1
15681658	0	3	3
15681726	6	6	7
15683552	0	5	3
15684784	0	0	1
15688192	7	6	3
15689882	0	5	3
15691415	5	3	1
15692146	0	5	6
15693261	5	5	3
15693493	7	6	3
15700021	5	6	1
15702895	5	5	2
15704456	0	6	3
15705498	0	6	6
15706742	5	5	6
15707231	0	5	6
15707258	5	7	6
15708814	7	6	3
15709082	0	6	6
15709827	0	5	6
15711244	0	5	6
15714461	5	6	1
15715860	0	0	6
15715971	5	0	4
15717591	0	6	6
15719490	0	0	6
15722644	5	6	1
15725007	0	5	6
15729513	0	6	5
15731713	5	3	1
15732699	5	6	1
15733478	0	3	6
15734027	7	6	6
15738256	0	6	6
15739653	0	6	6
15749794	0	5	6
15751569	0	6	6
15752235	7	5	3
15752932	5	0	1
15753421	5	0	4
15754395	5	5	3
15758172	2	5	6
15758490	0	5	6
15760192	0	5	7
15761351	5	5	6
15761834	0	0	6
15764034	0	6	6
15769516	0	6	6
15769655	0	5	6
15770316	5	6	6
15770339	0	3	6
15770784	0	5	6
15773072	0	5	3
15776193	5	6	3
15778753	5	6	3
15782332	0	3	3
15784129	0	6	6
15789755	5	0	1
15791237	5	6	3
15798282	5	5	6
15800143	6	6	7
15801326	5	5	3
15807759	0	5	6
15815965	0	3	3
15830701	6	5	7
15842532	5	5	3
15844211	0	5	3
15844334	0	6	3
15847506	5	5	3
15847941	0	5	3
15848802	5	6	1
15849366	5	5	1
15850813	0	6	6
15853145	5	0	1
15853751	0	5	1
15856306	0	6	4
15862641	0	6	3
15863559	0	5	7
15863607	0	5	0
15865399	0	5	5
15878412	5	3	1
15880178	0	5	3
15881468	0	6	6
15884517	6	6	7
15886439	0	6	6
15886557	5	5	1
15886726	5	6	3
15887391	0	0	6
15889859	0	6	7
15891349	5	6	2
15892017	0	6	6
15893003	5	6	3
15894801	0	6	0
15895661	7	5	5
15905551	0	5	3
15907943	0	5	3
15911473	0	5	6
15917762	0	5	6
15926740	1	0	1
15928051	0	0	0
15929023	2	5	4
15930061	0	3	6
15936679	0	6	6
15937973	7	6	6
15941343	0	6	3
15944436	0	3	3
15946846	7	5	3
15947185	7	3	3
15948465	5	6	1
15949643	5	6	1
15951166	0	3	4
15955754	0	3	6
15958614	0	6	3
15964196	7	3	3
15990473	5	5	6
16004647	0	5	6
16004916	6	6	1
16008853	0	5	6
16009430	7	5	3
16015137	7	6	3
16015228	0	5	6
16026300	0	5	6
16026475	0	6	6
16027307	0	5	3
16031160	0	0	1
16031693	5	5	1
16031975	5	6	1
16041102	7	6	3
16041586	5	6	6
16043663	0	0	6
16049861	0	5	7
16052515	0	5	6
16053336	0	3	3
16053695	5	6	3
16054090	7	6	3
16058924	7	6	3
16063721	7	6	3
16063851	0	6	6
16063991	5	6	4
16066999	0	6	6
16069080	7	5	1
16070338	0	6	6
16072024	0	5	6
16075889	0	3	3
16083817	0	6	3
16089085	0	6	2
16095583	5	5	3
16096263	5	6	1
16097111	0	6	6
16097957	5	5	3
16098270	2	5	4
16103797	0	3	6
16107471	0	6	6
16110739	6	3	7
16119455	7	6	3
16132183	7	3	1
16133104	0	3	6
16133743	0	6	6
16134773	0	5	6
16137394	5	3	1
16149566	0	7	6
16165501	5	5	3
16165976	0	5	6
16166764	5	5	1
16168410	7	6	3
16183712	0	0	6
16184358	7	6	3
16186872	0	0	6
16190823	0	6	6
16192701	0	6	6
16193528	7	6	3
16195791	0	5	3
16198774	6	0	7
16199464	7	5	3
16199609	0	6	3
16200906	5	3	1
16218411	6	5	7
16220081	0	0	6
16224169	0	6	6
16233220	0	3	3
16244690	0	3	6
16245643	0	6	1
16260347	7	5	3
16261499	0	6	4
16267003	5	3	3
16271147	5	6	3
16280695	0	6	3
16281053	0	5	6
16286143	5	0	1
16287019	5	5	6
16290599	5	6	1
16290986	1	3	0
16291226	0	5	4
16292903	3	6	3
16296821	7	3	6
16311772	5	3	1
16312013	0	3	3
16315894	0	5	6
16318564	0	7	6
16321591	0	5	6
16321634	1	0	1
16323411	5	5	1
16324066	5	5	1
16326534	6	6	7
16326650	5	0	6
16329666	0	6	3
16335528	0	6	3
16336036	5	0	1
16341825	2	6	4
16349632	0	5	6
16353586	6	6	6
16354103	0	3	6
16358820	0	6	6
16364081	0	5	7
16365707	6	3	7
16369316	0	6	4
16373088	0	5	6
16373394	0	5	6
16376247	5	3	6
16377175	0	5	3
16378860	0	6	6
16388651	0	3	6
16389359	5	6	6
16393792	5	5	1
16393800	0	6	6
16394124	0	6	6
16397731	0	6	6
16403436	5	6	7
16407403	7	6	6
16410221	0	6	6
16412016	6	6	7
16414674	6	6	1
16418528	0	3	6
16425197	2	6	1
16435778	5	3	2
16439625	0	6	6
16443445	5	4	7
16444535	0	0	4
16450870	5	0	1
16452299	7	5	3
16453005	0	6	3
16463929	5	6	1
16471238	1	0	1
16475229	5	6	2
16482659	5	6	3
16486568	0	0	6
16488264	0	6	6
16491362	5	0	6
16491709	5	6	1
16499546	5	6	6
16500108	0	5	6
16503785	0	3	6
16507391	0	5	6
16513952	0	6	3
16515309	5	6	3
16528931	0	6	6
16529495	0	5	6
16546619	0	3	3
16548955	1	5	0
16554817	6	5	7
16560603	0	6	6
16561355	5	3	1
16570300	0	5	6
16570847	0	5	6
16573230	0	0	6
16573922	0	0	6
16578595	0	0	3
16578657	7	5	3
16580764	0	5	6
16584747	7	0	3
16586311	0	5	6
16588630	5	7	6
16589829	5	6	3
16595068	0	2	6
16599558	5	5	1
16601029	0	5	6
16603709	0	6	3
16606794	0	6	1
16612190	5	5	3
16615996	0	6	6
16633951	7	5	3
16644648	0	5	6
16645904	0	6	3
16646148	7	6	3
16649020	0	5	6
16655656	0	5	3
16655768	0	0	6
16658951	0	5	3
16662767	0	3	6
16662889	0	2	6
16664205	7	0	1
16664681	7	3	3
16668321	5	0	2
16669384	0	0	4
16670639	0	3	3
16678386	5	6	2
16678443	0	5	6
16689753	0	5	6
16690810	0	3	6
16693339	0	5	6
16696407	5	3	1
16697440	0	3	3
16698127	6	6	7
16699490	5	0	1
16699782	5	6	2
16703789	0	5	6
16704201	0	5	6
16710612	0	5	6
16711229	0	6	2
16711478	0	6	6
16719133	5	6	6
16719628	2	5	4
16734908	0	5	6
16736046	7	5	3
16737305	1	5	0
16738490	0	5	6
16739593	0	3	3
16740465	1	0	4
16741286	5	3	1
16741371	5	0	1
16744869	0	6	3
16750895	5	5	1
16789761	7	6	3
16798412	5	3	1
16803469	0	5	6
16806210	7	6	6
16808530	0	5	3
16817783	5	5	3
16821705	5	5	3
16821970	5	0	4
16827333	0	3	0
16837154	5	6	6
16838088	6	5	7
16842103	7	6	3
16849854	5	3	2
16851578	0	3	6
16857553	7	3	3
16859344	0	5	6
16863516	5	3	1
16864193	0	5	6
16880322	0	5	6
16880711	5	0	6
16885564	5	5	3
16885915	5	3	1
16887480	6	5	7
16887507	7	6	5
16890759	0	6	6
16891266	5	5	1
16894022	5	0	1
16898014	0	3	6
16922504	0	5	6
16925075	0	5	3
16935016	5	3	1
16935853	5	5	3
16944165	5	6	1
16946507	0	6	6
16948429	0	6	6
16950306	0	6	6
16960753	5	6	1
16961131	5	5	6
16968481	0	3	6
16970293	0	5	6
16974224	7	6	3
16974245	0	5	6
16978346	0	5	6
16985051	5	6	2
16985330	0	6	6
16986696	5	6	1
17004289	0	3	3
17005672	0	5	6
17009458	0	5	6
17026061	0	0	6
17033689	2	5	4
17038927	5	0	2
17044354	5	3	1
17049764	0	5	6
17051846	5	0	6
17054713	7	5	3
17055073	0	6	6
17059665	0	6	6
17069439	5	5	1
17078353	0	3	6
17085074	0	5	6
17087876	0	5	6
17095727	5	6	6
17098250	5	0	1
17104996	5	6	3
17107857	5	6	1
17115595	0	6	3
17115747	0	5	3
17126561	0	5	6
17132004	0	5	6
17132328	5	3	1
17132933	5	6	1
17138361	0	2	6
17138864	5	5	3
17143885	0	6	6
17162151	5	5	3
17169832	5	5	3
17174444	6	5	7
17177534	0	5	6
17193027	0	5	6
17194029	0	5	6
17198385	7	6	3
17198424	0	5	6
17205848	5	6	3
17212410	5	0	1
17214676	5	5	3
17215587	6	6	3
17217746	5	3	1
17218627	1	0	1
17221703	0	5	6
17221943	7	3	6
17226150	0	6	6
17230812	0	6	6
17240489	5	6	1
17248576	0	5	6
17249433	0	0	4
17258402	5	6	1
17260311	7	5	3
17261137	0	0	6
17261844	0	6	6
17262225	0	6	6
17268300	0	6	3
17269268	5	3	1
17274402	0	5	6
17284240	7	6	3
17297018	5	3	6
17303769	0	6	6
17316425	0	5	6
17322758	5	0	1
17329800	0	6	6
17333679	0	5	6
17343329	5	5	3
17346887	0	5	6
17351544	5	0	1
17363822	5	3	2
17365571	0	5	6
17376430	5	6	3
17380843	0	3	3
17386179	5	6	3
17392624	7	5	3
17394386	0	5	6
17398213	7	6	3
17400671	0	6	6
17402622	5	6	1
17421713	7	5	3
17426572	0	5	3
17427487	0	6	6
17427714	6	2	6
17432331	5	5	6
17435847	5	6	2
17444748	0	5	6
17445664	5	0	1
17445813	7	6	1
17448440	0	0	6
17464279	0	6	4
17464678	5	0	1
17469576	0	6	6
17475401	0	6	6
17475643	5	6	6
17482677	6	5	7
17494947	7	6	3
17501542	0	6	1
17501759	2	6	4
17503752	0	6	6
17504176	0	6	6
17504672	7	6	3
17506533	0	6	3
17507517	5	6	1
17507739	0	5	6
17509972	0	5	6
17513682	7	6	3
17519179	0	5	6
17519645	6	3	7
17521384	5	0	1
17524072	0	6	5
17528885	0	5	6
17529528	0	5	6
17530043	0	6	3
17534569	0	3	6
17539952	7	6	2
17551488	0	6	5
17554593	5	6	1
17555099	0	6	6
17556824	6	5	7
17563257	0	6	4
17563415	0	6	6
17569098	0	5	6
17575623	5	6	1
17576278	5	6	1
17577115	7	5	3
17577410	5	5	3
17583030	5	6	1
17583101	0	6	6
17584235	5	3	3
17585308	5	0	1
17589722	0	0	4
17593585	0	6	6
17593806	6	5	7
17599131	7	6	3
17599215	3	6	3
17605006	0	6	6
17607629	5	0	1
17607834	5	5	1
17610471	0	0	6
17611064	0	5	6
17612720	0	6	6
17614569	0	3	6
17615430	0	5	6
17617233	7	5	1
17618643	0	6	4
17619928	6	3	5
17620146	5	5	1
17625434	5	3	1
17632084	5	6	1
17640753	4	5	6
17642426	0	6	6
17647360	0	5	5
17655205	0	6	6
17665654	0	5	6
17670211	5	3	1
17671506	6	3	7
17678751	7	6	3
17682574	0	6	6
17688497	0	0	6
17692697	5	6	1
17694874	0	5	6
17703257	0	7	6
17704355	0	6	6
17712725	6	5	7
17718321	6	6	1
17721280	5	6	1
17724347	5	6	6
17730766	5	6	1
17738585	5	6	2
17740706	0	5	6
17743593	7	5	3
17750601	0	0	6
17765734	0	0	6
17770224	0	5	6
17772949	5	6	1
17773240	0	5	0
17779828	0	2	6
17784077	0	5	7
17789095	6	6	3
17797951	7	5	3
17801164	0	0	1
17804002	0	0	3
17808270	0	0	4
17809958	5	4	2
17812066	0	6	6
17813105	0	6	6
17816782	5	5	6
17818490	7	6	3
17822376	0	7	6
17822855	1	0	1
17832925	7	5	3
17833933	7	5	3
17840811	5	0	1
17841519	0	0	3
17842396	0	6	6
17847162	0	5	3
17855220	0	6	6
17855647	5	6	3
17862197	0	6	6
17865488	5	3	3
17866700	0	6	7
17871578	5	0	1
17875387	7	6	2
17878142	0	0	6
17886466	7	5	3
17892743	0	6	6
17898671	7	5	3
17901515	5	0	6
17901767	0	3	6
17905508	1	6	0
17911005	0	5	6
17912724	0	5	6
17919168	7	3	2
17925696	0	7	6
17927140	7	5	3
17932641	0	5	5
17933028	5	5	6
17934912	5	0	1
17935423	5	3	2
17941111	5	5	5
17943464	0	5	3
17944211	0	3	3
17960767	5	6	5
17963054	5	5	3
17965885	1	6	0
17979013	6	6	7
17996786	5	5	3
17997731	0	6	6
18008623	0	5	6
18016108	5	3	1
18019422	0	5	6
18022397	5	6	1
18025438	0	5	6
18025617	5	6	2
18026195	5	5	1
18032526	5	3	1
18034931	5	0	1
18037082	0	0	6
18038095	0	6	6
18056669	5	6	3
18058741	7	0	3
18062347	7	6	3
18066875	7	5	2
18069954	0	5	6
18071407	5	3	1
18071873	6	3	5
18075604	5	6	2
18076595	0	6	6
18082739	5	5	2
18086399	5	0	4
18086466	0	5	0
18091362	0	0	6
18092799	6	5	7
18099844	0	5	6
18103349	5	0	1
18103573	7	6	3
18104218	1	0	4
18105812	5	6	2
18117773	5	6	2
18126006	0	6	6
18131006	0	5	6
18131313	5	0	1
18132735	5	3	1
18134391	5	5	5
18134567	5	3	3
18155180	5	3	1
18161617	0	5	6
18166521	0	5	3
18168819	0	6	6
18169753	0	5	6
18175988	5	6	6
18176291	0	0	6
18177177	7	3	3
18180072	5	6	6
18185522	5	0	1
18188445	6	6	7
18196597	5	3	1
18196760	0	0	6
18203373	5	6	3
18205716	0	6	3
18206161	5	5	3
18209839	7	5	3
18215072	0	5	5
18217950	7	0	3
18219114	5	6	3
18220686	5	3	1
18224194	7	5	3
18226415	2	6	6
18240826	6	5	1
18248647	7	6	3
18249333	5	6	1
18251206	0	5	6
18254098	0	3	6
18255898	0	0	1
18257361	5	2	1
18258419	7	6	2
18259862	2	5	4
18267111	5	3	1
18269124	0	5	6
18269929	0	5	3
18270283	7	0	1
18271365	0	5	6
18271373	7	6	3
18276692	0	6	4
18286505	7	5	3
18291974	5	5	3
18308809	5	6	2
18311039	0	6	6
18316576	5	6	1
18327957	5	6	1
18331671	0	6	1
18334191	5	0	6
18340428	5	6	2
18342200	0	6	3
18346490	2	6	4
18350754	5	5	3
18353137	0	5	6
18354369	5	6	1
18354752	5	6	1
18357755	5	5	5
18363829	6	6	7
18364451	7	6	3
18370717	0	5	2
18371906	5	5	1
18381239	0	6	3
18383401	0	6	1
18399799	0	6	6
18408579	0	5	3
18410017	7	3	3
18413526	0	6	6
18420178	5	3	1
18423144	5	6	2
18427260	0	5	7
18429732	0	5	6
18438572	5	6	1
18450439	5	3	1
18451147	7	6	3
18460479	6	6	7
18460975	2	6	4
18467934	5	5	5
18478716	0	5	6
18489746	5	3	1
18492435	7	5	3
18501706	3	5	4
18509614	5	6	1
18510836	0	6	3
18515955	0	6	6
18518062	7	0	7
18520806	3	0	1
18521863	5	6	2
18526009	0	5	6
18538089	7	3	3
18541945	5	6	1
18547943	0	6	6
18553414	5	3	2
18553922	5	3	6
18560573	0	5	6
18570772	0	3	6
18572744	0	5	6
18573140	1	3	0
18577209	0	5	6
18579266	0	6	6
18597162	0	6	6
18602194	5	0	1
18608556	7	5	1
18628807	7	6	3
18633388	0	5	6
18634532	0	5	6
18641992	0	5	3
18643766	0	0	6
18651870	0	3	3
18654477	0	5	6
18657572	0	6	6
18664295	0	6	6
18680121	7	5	3
18680799	7	5	3
18681465	5	5	1
18690832	0	0	4
18705194	0	5	6
18705682	6	5	7
18715927	5	5	5
18718104	5	6	2
18722530	0	6	6
18729366	5	6	1
18730734	7	5	6
18731347	5	5	3
18741333	0	6	6
18748260	5	6	3
18774059	0	0	6
18782934	0	6	6
18784415	5	6	3
18785068	5	0	3
18786574	5	6	6
18790286	0	6	3
18794580	3	6	3
18794961	0	6	4
18800629	0	6	6
18804306	0	6	6
18808886	5	6	1
18809233	0	6	5
18810831	0	5	6
18823391	5	5	5
18824088	5	6	1
18829279	0	5	7
18832531	0	6	4
18836347	0	5	3
18850566	0	6	6
18855108	0	3	6
18856412	0	5	6
18858216	5	0	1
18863829	0	0	6
18863894	0	6	6
18865450	0	6	6
18875012	0	6	6
18876512	5	5	3
18881088	0	3	6
18883741	0	5	6
18884184	0	3	3
18897695	5	3	3
18909781	7	5	3
18915567	7	5	3
18920852	5	5	6
18923296	0	6	6
18937970	0	6	6
18940004	0	5	3
18950362	0	6	3
18962913	4	6	6
18965847	0	2	6
18967137	0	3	3
18969786	0	6	1
18972326	7	3	3
18981092	5	3	2
18981230	0	5	6
18981687	0	6	6
18983688	0	5	3
18994034	5	5	1
18997528	7	0	6
18997605	5	6	6
18999814	0	0	1
19007006	0	1	6
19014890	7	6	3
19015672	6	6	7
19017983	7	6	3
19027876	0	5	6
19029879	5	0	1
19030832	0	0	6
19046005	0	5	6
19046212	0	6	3
19050437	5	0	1
19051440	3	5	4
19064290	5	3	1
19065311	5	6	1
19078980	0	6	6
19088161	2	5	4
19090332	0	6	3
19092024	0	5	6
19092634	0	5	3
19100629	5	4	7
19103064	0	5	5
19104089	0	3	6
19105759	5	0	1
19110394	5	5	1
19117219	0	5	6
19118355	5	5	1
19134104	0	0	6
19139073	0	6	6
19148970	7	3	3
19151705	5	6	3
19156689	5	5	1
19160084	0	6	3
19160166	5	6	1
19165085	0	5	6
19182150	0	6	3
19186263	0	5	6
19189955	5	6	6
19192165	0	5	3
19217923	0	6	6
19225408	5	6	1
19230968	5	5	1
19233144	5	0	4
19236709	0	6	6
19247047	5	5	3
19251695	0	6	3
19253916	5	5	3
19278949	5	0	1
19287300	5	0	4
19288991	2	6	5
19291174	7	5	3
19306745	0	6	4
19306805	2	6	5
19312115	0	0	6
19316852	5	6	2
19317103	0	5	6
19317179	7	5	1
19324419	0	5	6
19328302	0	6	7
19333756	0	5	6
19346970	7	5	3
19352151	0	3	6
19378679	2	6	4
19389841	5	6	1
19394261	7	6	3
19395281	5	5	1
19396120	6	2	6
19409464	5	5	3
19411939	0	6	3
19422490	3	3	4
19425281	0	6	4
19448968	5	5	3
19455608	0	5	6
